timestamp,pipeline_segment,station,meter_id,sensor_id,flow_in,flow_out,pressure,temperature,meter_reading,loss_litres,status,anomaly,anomaly_type
2026-08-02 09:14:56.984909,C03,Eldoret Depot,4a95f180-5b26-4911-abed-8a867ebcded8,SNS-57052,10018,10000,43.95,31.7,533928.39,18,NORMAL,False,No Anomaly
2026-08-02 09:19:56.984909,B07,Eldoret Depot,d8b63099-dbe9-4035-9ba8-9acd99637fb1,SNS-81140,10200,10197,44.17,30.16,505992.2,3,NORMAL,False,No Anomaly
2026-08-02 09:24:56.984909,B08,Nairobi Terminal,e9bcbf9e-1d33-40d0-8ce6-71ff2c2f192c,SNS-78991,10124,10119,41.67,27.03,727848.28,5,NORMAL,False,No Anomaly
2026-08-02 09:29:56.984909,D14,Nairobi Terminal,7dfa2607-c69f-4c67-b9ae-5c6bdbb9906a,SNS-84677,10190,10177,40.75,31.83,845760.03,13,NORMAL,False,No Anomaly
2026-08-02 09:34:56.984909,A12,Nairobi Terminal,24ecb8c6-a1f5-478a-9dc3-67e028cae676,SNS-20212,9541,9513,44.93,29.36,649460.94,28,NORMAL,False,No Anomaly
2026-08-02 09:39:56.984909,A13,Eldoret Depot,83318399-f485-419e-9a2e-3127ee4300bf,SNS-12655,10029,10002,44.67,27.34,886700.03,27,NORMAL,False,No Anomaly
2026-08-02 09:44:56.984909,B08,Eldoret Depot,9fd6deb7-2f26-4aa5-a14a-21812e29fb4b,SNS-90442,9601,9573,42.01,31.47,836443.66,28,NORMAL,False,No Anomaly
2026-08-02 09:49:56.984909,B07,Eldoret Depot,685d1252-9d95-4d0e-80e0-ef88545859ae,SNS-96418,9710,9696,40.55,26.37,791937.04,14,NORMAL,False,No Anomaly
2026-08-02 09:54:56.984909,D14,Mombasa Terminal,0846e3ef-d3c0-4ac6-9697-8562b5b48dc6,SNS-15552,10326,10321,42.09,26.11,518208.86,5,NORMAL,False,No Anomaly
2026-08-02 09:59:56.984909,A13,Nakuru Depot,7292ba4c-df0d-4d4f-8b7f-93fe426b6f80,SNS-82106,9983,9971,41.06,24.48,717309.09,12,NORMAL,False,No Anomaly
2026-08-02 10:04:56.984909,B08,Mombasa Terminal,72ea2085-88d5-4ea2-b411-988b4927ac8d,SNS-99762,10209,10184,40.83,31.05,547205.65,25,NORMAL,False,No Anomaly
2026-08-02 10:09:56.984909,C03,Nakuru Depot,8fcc9fac-6f41-4031-b3b3-2bc37c131b1d,SNS-57796,9879,9863,43.05,28.21,727195.14,16,NORMAL,False,No Anomaly
2026-08-02 10:14:56.984909,C03,Mombasa Terminal,242186cd-0bf2-4a09-a099-36434d10fec5,SNS-32764,9716,9698,41.23,30.91,633668.42,18,NORMAL,False,No Anomaly
2026-08-02 10:19:56.984909,B08,Kisumu Depot,c8b6cad5-bdbc-4c7b-8c85-dd4e8f83cfdb,SNS-20537,10173,10146,42.41,25.69,601743.84,27,NORMAL,False,No Anomaly
2026-08-02 10:24:56.984909,A13,Eldoret Depot,dd358040-803c-40de-8bcd-b40961e1a6f3,SNS-20830,9748,9728,43.59,28.44,712229.28,20,NORMAL,False,No Anomaly
2026-08-02 10:29:56.984909,A12,Nairobi Terminal,80d74227-e750-4ceb-acd9-c5a5f396a711,SNS-38824,10419,10397,41.56,30.13,875846.58,22,NORMAL,False,No Anomaly
2026-08-02 10:34:56.984909,A13,Eldoret Depot,13922375-6d31-46df-a8a6-5ec5972dec7a,SNS-25344,9662,9641,44.07,27.93,888452.22,21,NORMAL,False,No Anomaly
2026-08-02 10:39:56.984909,C03,Nairobi Terminal,b43a2f2e-ee42-4427-9fa3-6092a48d85c0,SNS-41271,9603,9584,43.03,31.38,800248.75,19,NORMAL,False,No Anomaly
2026-08-02 10:44:56.984909,A12,Kisumu Depot,876d784b-7a08-4ea5-9847-d94b93c6d46c,SNS-03929,9617,9612,41.94,31.58,747974.16,5,NORMAL,False,No Anomaly
2026-08-02 10:49:56.984909,C03,Nakuru Depot,ce01c909-3028-448d-817c-7db073d44cfe,SNS-95255,10440,10416,42.01,26.11,715800.92,24,NORMAL,False,No Anomaly
2026-08-02 10:54:56.984909,A12,Nairobi Terminal,4d833661-a3c1-48d5-bbad-4d7c428d5af6,SNS-15460,10419,10403,43.03,28.46,866423.59,16,NORMAL,False,No Anomaly
2026-08-02 10:59:56.984909,C03,Kisumu Depot,bb57fbfd-16c0-4404-82b3-00b8c3a0d271,SNS-94176,9503,9503,44.55,29.17,651661.99,0,NORMAL,False,No Anomaly
2026-08-02 11:04:56.984909,A12,Eldoret Depot,c00b10bd-663e-49ca-aeba-ebf6575201d1,SNS-15164,9585,9568,43.72,24.22,741970.51,17,NORMAL,False,No Anomaly
2026-08-02 11:09:56.984909,B08,Mombasa Terminal,61147245-f35c-4d8d-836e-0c2689e046e5,SNS-68600,9512,9503,41.72,24.06,528881.56,9,NORMAL,False,No Anomaly
2026-08-02 11:14:56.984909,B08,Kisumu Depot,30ffbb60-994e-40cd-badf-c10d9d082871,SNS-86495,9667,9655,41.06,27.27,730524.09,12,NORMAL,False,No Anomaly
2026-08-02 11:19:56.984909,A13,Mombasa Terminal,2fc82522-b79b-4509-b48a-7d731fc5db13,SNS-06176,9533,9163,35.84,29.78,596536.61,370,ALERT,True,Pipeline Leak
2026-08-02 11:24:56.984909,B08,Eldoret Depot,c4bc77b0-e7b8-4d70-b096-26dc0c3c1aef,SNS-22179,9950,9937,40.05,30.33,669103.22,13,NORMAL,False,No Anomaly
2026-08-02 11:29:56.984909,A13,Mombasa Terminal,0117c759-2fee-4e0e-abdf-df8ecdee3d7d,SNS-93842,10471,10469,40.57,28.41,586093.04,2,NORMAL,False,No Anomaly
2026-08-02 11:34:56.984909,B07,Nairobi Terminal,f25bbf1a-2ef9-4005-9306-e4cbf79bafd0,SNS-01854,10036,10036,40.36,28.17,666001.02,0,NORMAL,False,No Anomaly
2026-08-02 11:39:56.984909,B07,Mombasa Terminal,e76b5991-f233-4c6c-9256-d41ae92647dd,SNS-85034,9893,9869,44.02,28.13,805206.24,24,NORMAL,False,No Anomaly
2026-08-02 11:44:56.984909,B08,Nakuru Depot,8497f798-4585-4f80-800e-261b2a1ff8e0,SNS-11345,10198,10176,40.16,24.78,835557.83,22,NORMAL,False,No Anomaly
2026-08-02 11:49:56.984909,B08,Kisumu Depot,a4ab5565-4c6f-477f-82df-3b6ae2170ff0,SNS-38258,9763,9735,40.06,25.28,605160.19,28,NORMAL,False,No Anomaly
2026-08-02 11:54:56.984909,D14,Eldoret Depot,86c2bb52-0797-4833-8f47-984f44500d2d,SNS-87178,10182,10170,42.87,25.58,878944.82,12,NORMAL,False,No Anomaly
2026-08-02 11:59:56.984909,D14,Eldoret Depot,2afdf236-8b63-4fc3-a652-c77be2e9b1a6,SNS-60285,10466,10438,41.75,27.75,750864.67,28,NORMAL,False,No Anomaly
2026-08-02 12:04:56.984909,A13,Eldoret Depot,4e28f983-bd32-4a03-b19c-a2201f1da265,SNS-05313,10171,10166,41.49,29.42,861830.81,5,NORMAL,False,No Anomaly
2026-08-02 12:09:56.984909,A13,Mombasa Terminal,adc667c2-ee04-4d61-9241-0ba662c25833,SNS-79355,9909,9881,40.03,24.43,694075.33,28,NORMAL,False,No Anomaly
2026-08-02 12:14:56.984909,A12,Kisumu Depot,acb7f66e-6681-48a5-ba7b-57f8acc948ed,SNS-60255,10404,10395,41.65,24.2,638744.37,9,NORMAL,False,No Anomaly
2026-08-02 12:19:56.984909,B07,Nairobi Terminal,9e36d9f3-b21a-4374-b442-ca5e48eaee14,SNS-03471,9910,9895,43.62,28.18,830282.27,15,NORMAL,False,No Anomaly
2026-08-02 12:24:56.984909,A12,Mombasa Terminal,5b9d3887-6739-430a-b45d-af311fd6d2a9,SNS-04660,10253,10242,43.37,26.61,587392.11,11,NORMAL,False,No Anomaly
2026-08-02 12:29:56.984909,D14,Kisumu Depot,f98d8cf8-77f5-441c-a143-287c96222cb4,SNS-40421,10162,10154,40.29,27.6,849648.83,8,NORMAL,False,No Anomaly
2026-08-02 12:34:56.984909,A12,Kisumu Depot,70aa80b8-3fc0-4700-9d1b-018dc71170fe,SNS-20556,10209,10206,40.55,25.74,635240.31,3,NORMAL,False,No Anomaly
2026-08-02 12:39:56.984909,B07,Eldoret Depot,9a3c51e7-3c32-4634-9b39-8790c8be4bc3,SNS-49430,9925,9909,43.59,25.53,758920.95,16,NORMAL,False,No Anomaly
2026-08-02 12:44:56.984909,C03,Eldoret Depot,f71c8652-3958-45e4-a0d2-8189f23bb253,SNS-98469,9942,9933,42.51,24.77,590859.56,9,NORMAL,False,No Anomaly
2026-08-02 12:49:56.984909,A13,Eldoret Depot,ab701630-5ee5-4158-ac29-474ea400bc63,SNS-69469,9793,9776,44.91,25.31,624210.71,17,NORMAL,False,No Anomaly
2026-08-02 12:54:56.984909,A13,Nairobi Terminal,1d937af8-a861-42f2-a97e-33c06acff162,SNS-98937,9514,9488,44.47,28.45,667202.38,26,NORMAL,False,No Anomaly
2026-08-02 12:59:56.984909,B07,Nakuru Depot,0a97a1fe-8354-4c3b-935f-96eac1e31c0a,SNS-78089,10268,9985,29.4,24.58,707487.18,283,ALERT,True,Pressure Drop
2026-08-02 13:04:56.984909,B08,Eldoret Depot,24d56910-a8e5-4f53-b14c-ef8b580d925d,SNS-53931,10023,10019,44.98,28.89,774698.34,4,NORMAL,False,No Anomaly
2026-08-02 13:09:56.984909,A12,Kisumu Depot,edd87e84-240c-4990-9817-2e7344703a72,SNS-27224,9720,9706,40.82,24.58,573034.22,14,NORMAL,False,No Anomaly
2026-08-02 13:14:56.984909,B07,Nakuru Depot,3684e8ef-ca64-4e4e-903d-7ffb15dff852,SNS-11302,10321,10308,40.06,28.87,807715.31,13,NORMAL,False,No Anomaly
2026-08-02 13:19:56.984909,B07,Nairobi Terminal,1be8aa64-8749-4dd9-98e3-be35d425bebd,SNS-93573,10342,10313,44.13,30.47,755276.89,29,NORMAL,False,No Anomaly
2026-08-02 13:24:56.984909,B07,Kisumu Depot,16c210bc-968c-4da5-9eef-8a20144604bc,SNS-09886,10307,9962,34.57,24.81,637339.69,345,ALERT,True,Pipeline Leak
2026-08-02 13:29:56.984909,C03,Nakuru Depot,04460e32-339d-4e3a-972f-fb7e2cbff83f,SNS-51741,10148,10137,40.51,28.89,809324.09,11,NORMAL,False,No Anomaly
2026-08-02 13:34:56.984909,B08,Nairobi Terminal,98fe20e2-630a-4d9b-bed5-ea5bbd0c5d53,SNS-51707,10240,10211,44.55,29.64,655741.57,29,NORMAL,False,No Anomaly
2026-08-02 13:39:56.984909,C03,Eldoret Depot,1995ecf9-419f-4a94-ab51-6d926295eab5,SNS-10214,10467,10437,40.9,31.09,763920.53,30,NORMAL,False,No Anomaly
2026-08-02 13:44:56.984909,C03,Mombasa Terminal,8acddf5e-02b1-4e20-a174-f2146b30a35e,SNS-30458,9838,9837,43.8,27.23,850004.99,1,NORMAL,False,No Anomaly
2026-08-02 13:49:56.984909,C03,Mombasa Terminal,2d79f534-61f0-4c3f-abdb-fcf8fce33b54,SNS-53531,10162,10138,42.76,29.55,726741.94,24,NORMAL,False,No Anomaly
2026-08-02 13:54:56.984909,B07,Eldoret Depot,fcbb236b-4c5f-40ad-a39c-888b15ba5dea,SNS-03750,10316,10308,40.87,31.9,661263.45,8,NORMAL,False,No Anomaly
2026-08-02 13:59:56.984909,A12,Mombasa Terminal,bb72d1cd-d70f-424f-85b4-efdb6af815c0,SNS-32659,9932,9908,43.57,31.94,821988.44,24,NORMAL,False,No Anomaly
2026-08-02 14:04:56.984909,D14,Kisumu Depot,d114d4b1-7389-49e8-bfe5-b1b48b4dab5c,SNS-92442,10124,10109,43.06,24.79,514934.49,15,NORMAL,False,No Anomaly
2026-08-02 14:09:56.984909,B07,Mombasa Terminal,8e9e4e3f-15e3-4985-bcfc-629d6d87d250,SNS-46695,10116,10109,42.76,30.89,576514.03,7,NORMAL,False,No Anomaly
2026-08-02 14:14:56.984909,B07,Nairobi Terminal,b6365f4c-b150-429e-a2cc-dc1f99c991cd,SNS-03352,10129,10099,43.67,31.87,724042.43,30,NORMAL,False,No Anomaly
2026-08-02 14:19:56.984909,C03,Nakuru Depot,6d9376ab-0add-4aab-8a88-fdefd96db41f,SNS-95294,10297,10295,40.32,29.24,603195.66,2,NORMAL,False,No Anomaly
2026-08-02 14:24:56.984909,D14,Nakuru Depot,d29387e4-9cf5-420f-a69d-37101d60eceb,SNS-16512,10283,10269,42.27,24.76,529606.92,14,NORMAL,False,No Anomaly
2026-08-02 14:29:56.984909,A12,Kisumu Depot,89789079-1236-49f9-910c-76c16f635037,SNS-75279,10064,10063,41.28,27.87,554826.35,1,NORMAL,False,No Anomaly
2026-08-02 14:34:56.984909,C03,Kisumu Depot,bd78b11e-084c-4c8e-8139-e60650f932d0,SNS-53790,10288,10278,42.12,31.48,688914.46,10,NORMAL,False,No Anomaly
2026-08-02 14:39:56.984909,A12,Nakuru Depot,0d922e2c-4119-4e8a-8f53-e478792cb61a,SNS-23612,10075,10069,44.7,29.72,785167.47,6,NORMAL,False,No Anomaly
2026-08-02 14:44:56.984909,A13,Kisumu Depot,25c366dc-c57c-43d7-936a-9ead5bbde587,SNS-82813,10252,10251,42.91,29.39,753292.61,1,NORMAL,False,No Anomaly
2026-08-02 14:49:56.984909,B07,Nairobi Terminal,a641cb81-6b56-4d8b-9369-6fd47cf67d8c,SNS-62675,10282,10265,40.36,26.44,850938.77,17,NORMAL,False,No Anomaly
2026-08-02 14:54:56.984909,B07,Kisumu Depot,56c93cd0-94ef-41f9-957a-fff5b319c00a,SNS-35434,9866,9839,42.85,28.12,558229.24,27,NORMAL,False,No Anomaly
2026-08-02 14:59:56.984909,B07,Kisumu Depot,19638267-047a-4595-9ab0-2d1ae5d2d302,SNS-21757,9878,9862,42.96,25.98,611643.93,16,NORMAL,False,No Anomaly
2026-08-02 15:04:56.984909,B07,Nairobi Terminal,d828f53e-f56d-4ad1-af57-4b0398267fbc,SNS-38054,9678,9651,44.97,27.47,854646.74,27,NORMAL,False,No Anomaly
2026-08-02 15:09:56.984909,B08,Nairobi Terminal,8815c8da-1a83-43b5-83c0-0a5f782a612a,SNS-49939,10102,10073,42.14,26.6,671601.09,29,NORMAL,False,No Anomaly
2026-08-02 15:14:56.984909,A13,Kisumu Depot,e8dc61de-c395-4b4e-8154-0b6a4b764cf5,SNS-52244,9953,9925,44.86,29.24,653087.64,28,NORMAL,False,No Anomaly
2026-08-02 15:19:56.984909,C03,Nakuru Depot,ed90bb53-816d-4bdd-8bb8-bdabf33dd1ca,SNS-53008,10458,9969,43.47,25.08,629634.68,489,ALERT,True,Illegal Tapping
2026-08-02 15:24:56.984909,C03,Eldoret Depot,cef75236-e100-420e-9a2d-0091e4e1e7df,SNS-79325,10085,10082,41.83,25.14,666055.47,3,NORMAL,False,No Anomaly
2026-08-02 15:29:56.984909,B08,Kisumu Depot,c9afb4a7-fc78-4c83-a04c-33f686f95625,SNS-06251,10276,10266,40.7,25.53,607728.81,10,NORMAL,False,No Anomaly
2026-08-02 15:34:56.984909,C03,Kisumu Depot,66e4acde-03a6-42ba-82f8-7f8eec286181,SNS-51711,10362,10333,40.08,25.77,606323.73,29,NORMAL,False,No Anomaly
2026-08-02 15:39:56.984909,B08,Eldoret Depot,0ac2cf8d-98aa-492f-9eb1-7341d77905c0,SNS-01501,10344,10340,42.18,24.3,536510.35,4,NORMAL,False,No Anomaly
2026-08-02 15:44:56.984909,A12,Kisumu Depot,b33feab4-21b7-47e1-ae97-719db361d1a7,SNS-07211,10228,10198,43.18,30.88,694502.31,30,NORMAL,False,No Anomaly
2026-08-02 15:49:56.984909,B08,Eldoret Depot,ced0335b-7abe-4fe7-b00d-ab90ab6b57fe,SNS-17974,10118,10118,42.58,28.09,560363.05,0,NORMAL,False,No Anomaly
2026-08-02 15:54:56.984909,A12,Nakuru Depot,b4e28d33-a1f0-475b-8796-04b91ba237b7,SNS-83309,9913,9883,41.59,25.4,862442.59,30,NORMAL,False,No Anomaly
2026-08-02 15:59:56.984909,D14,Nairobi Terminal,d84c985b-ff01-4992-a602-98468f61fcea,SNS-00123,9709,9698,40.6,31.87,554396.54,11,NORMAL,False,No Anomaly
2026-08-02 16:04:56.984909,D14,Eldoret Depot,fa199488-fea0-418c-9fc7-38f8e927ca87,SNS-48861,9667,9664,40.38,31.88,663944.97,3,NORMAL,False,No Anomaly
2026-08-02 16:09:56.984909,A12,Eldoret Depot,69d80087-19ac-4ad8-a5db-7e9bfbabbf41,SNS-31369,10406,10390,44.39,26.79,519654.46,16,NORMAL,False,No Anomaly
2026-08-02 16:14:56.984909,A13,Eldoret Depot,ad79b96c-1b81-45b5-bfdc-8f2a95a47253,SNS-24323,10443,10424,42.89,29.34,704984.29,19,NORMAL,False,No Anomaly
2026-08-02 16:19:56.984909,A12,Eldoret Depot,7b5011f3-4bbf-4ccd-b5e6-3bd08274b56f,SNS-39394,9935,9928,41.68,25.21,850421.22,7,NORMAL,False,No Anomaly
2026-08-02 16:24:56.984909,A12,Nakuru Depot,bd7f71a5-514f-4194-a3af-1da31fb15239,SNS-13861,9672,9660,41.33,26.28,579527.88,12,NORMAL,False,No Anomaly
2026-08-02 16:29:56.984909,A12,Nakuru Depot,006704b8-8414-4bda-b205-4fd0cd929bde,SNS-52118,10104,10085,44.26,29.48,814446.83,19,NORMAL,False,No Anomaly
2026-08-02 16:34:56.984909,B07,Mombasa Terminal,85e28535-3bc8-4839-afe8-7fca70139906,SNS-78190,10326,10313,40.91,29.8,777777.15,13,NORMAL,False,No Anomaly
2026-08-02 16:39:56.984909,A12,Kisumu Depot,da9a4d01-f7ec-474f-9dbf-0a776ae8f8f4,SNS-48147,9614,9611,41.34,30.17,548175.13,3,NORMAL,False,No Anomaly
2026-08-02 16:44:56.984909,D14,Mombasa Terminal,c87e3da3-1183-484d-812e-058f50e22a74,SNS-17021,10412,10391,44.83,31.95,593350.54,21,NORMAL,False,No Anomaly
2026-08-02 16:49:56.984909,C03,Nairobi Terminal,96138807-02ae-4a3a-a988-d6e4a75b641f,SNS-22650,10006,9981,43.52,30.52,810672.17,25,NORMAL,False,No Anomaly
2026-08-02 16:54:56.984909,C03,Nakuru Depot,cc7ab2fe-6314-479c-ba22-597c545d82ff,SNS-31589,10454,10434,42.45,27.59,622649.73,20,NORMAL,False,No Anomaly
2026-08-02 16:59:56.984909,A13,Nairobi Terminal,bc5cc0bd-eaee-4bf4-b5c9-3706cc5855b6,SNS-71650,9598,9585,43.07,24.23,896526.55,13,NORMAL,False,No Anomaly
2026-08-02 17:04:56.984909,C03,Mombasa Terminal,ed1d26ce-6523-4ce6-bef9-548ca9356b50,SNS-54050,10091,10070,43.9,26.66,817365.32,21,NORMAL,False,No Anomaly
2026-08-02 17:09:56.984909,B07,Nairobi Terminal,5d2b549f-6056-48ce-a06e-5f430cf3ce01,SNS-81917,9637,9609,42.17,30.22,510372.6,28,NORMAL,False,No Anomaly
2026-08-02 17:14:56.984909,B08,Kisumu Depot,46c83a58-66a7-433c-92b9-ce1b453f8a75,SNS-45980,10154,10135,43.88,31.6,610508.42,19,NORMAL,False,No Anomaly
2026-08-02 17:19:56.984909,A12,Eldoret Depot,eea8c99c-6e88-4e6b-a853-6cec34b762fd,SNS-82748,9668,9651,43.45,28.95,833252.94,17,NORMAL,False,No Anomaly
2026-08-02 17:24:56.984909,B08,Eldoret Depot,950a2427-5cbb-47f0-88fc-8527758e6dcf,SNS-44228,9982,9980,40.29,30.63,794900.03,2,NORMAL,False,No Anomaly
2026-08-02 17:29:56.984909,D14,Kisumu Depot,1c08bcf2-4747-4b7d-8981-d7e55d5e0630,SNS-35553,10323,10311,44.59,27.52,830264.72,12,NORMAL,False,No Anomaly
2026-08-02 17:34:56.984909,B08,Mombasa Terminal,c66ea484-350e-41f3-b17b-2f8c7fa0eb3b,SNS-25505,10345,10343,41.34,29.9,599917.04,2,NORMAL,False,No Anomaly
2026-08-02 17:39:56.984909,D14,Nairobi Terminal,8875f0d7-ff49-473b-ba13-00876b4cc7ca,SNS-35697,10064,10063,41.61,27.0,874978.7,1,NORMAL,False,No Anomaly
2026-08-02 17:44:56.984909,A12,Nairobi Terminal,c5846c83-efe1-4505-b320-1c59f3d58ede,SNS-22293,10413,10394,44.58,31.72,619912.8,19,NORMAL,False,No Anomaly
2026-08-02 17:49:56.984909,A12,Mombasa Terminal,ddafd6d3-f608-4b34-a60e-4524ca2000a1,SNS-68288,9537,9509,43.6,25.34,554226.13,28,NORMAL,False,No Anomaly
2026-08-02 17:54:56.984909,C03,Nairobi Terminal,ea491f08-674c-4078-b738-d512f07bee8f,SNS-99349,10084,10068,44.69,30.32,509342.78,16,NORMAL,False,No Anomaly
2026-08-02 17:59:56.984909,B08,Kisumu Depot,bd2bc174-155f-4c53-a9d1-79f447a8a867,SNS-15161,10372,10363,41.52,27.61,872561.27,9,NORMAL,False,No Anomaly
2026-08-02 18:04:56.984909,A12,Kisumu Depot,fa870ea6-efed-4de2-bb59-16e1a404b331,SNS-30703,10459,10459,40.36,30.6,845492.01,0,NORMAL,False,No Anomaly
2026-08-02 18:09:56.984909,C03,Nairobi Terminal,041edcdd-06a5-445c-affb-c54c954dc238,SNS-26087,10015,9994,44.99,27.44,531987.4,21,NORMAL,False,No Anomaly
2026-08-02 18:14:56.984909,B08,Nakuru Depot,6f0c3da5-d789-43ed-bfbd-33f7a63d7c6b,SNS-35374,9931,9903,44.3,29.68,620550.99,28,NORMAL,False,No Anomaly
2026-08-02 18:19:56.984909,A13,Eldoret Depot,df9e4972-1b96-4937-9693-79e8acc2e23c,SNS-59749,9991,9979,43.15,29.76,621064.28,12,NORMAL,False,No Anomaly
2026-08-02 18:24:56.984909,A13,Kisumu Depot,7a1ba45e-0a2f-456b-acd4-0885807af436,SNS-61341,9899,9882,40.55,31.32,776545.86,17,NORMAL,False,No Anomaly
2026-08-02 18:29:56.984909,B08,Mombasa Terminal,b112eb6d-35c6-4aea-8a64-f118a57f903b,SNS-94154,9609,9593,42.51,29.82,706473.98,16,NORMAL,False,No Anomaly
2026-08-02 18:34:56.984909,A13,Nairobi Terminal,e99fc7a5-07d4-4224-9d23-d46667003658,SNS-15286,10455,10425,43.99,26.28,502863.63,30,NORMAL,False,No Anomaly
2026-08-02 18:39:56.984909,D14,Nakuru Depot,9936cfd5-bee0-456e-b131-69eb732d651f,SNS-71041,10319,10292,41.33,29.03,780590.29,27,NORMAL,False,No Anomaly
2026-08-02 18:44:56.984909,A12,Mombasa Terminal,48f3a089-fa07-40d7-b194-efbe4c611774,SNS-49338,9907,9893,42.85,25.88,545209.14,14,NORMAL,False,No Anomaly
2026-08-02 18:49:56.984909,D14,Mombasa Terminal,30c26a88-1155-4c2c-88d9-f86fe93109d0,SNS-61702,9637,9634,44.92,31.61,719820.01,3,NORMAL,False,No Anomaly
2026-08-02 18:54:56.984909,B08,Eldoret Depot,d14cb2c0-4c74-4276-b381-4ae2ff0899d4,SNS-49251,9572,9562,41.9,25.87,737114.15,10,NORMAL,False,No Anomaly
2026-08-02 18:59:56.984909,C03,Nairobi Terminal,d05d572d-dd0d-4d95-b9fe-86205ff58776,SNS-87331,10321,10319,43.72,29.19,862096.66,2,NORMAL,False,No Anomaly
2026-08-02 19:04:56.984909,A12,Nairobi Terminal,07e0eeb0-1e90-4ae8-8f81-c1b899696f60,SNS-16376,9766,9763,42.33,25.83,792509.41,3,NORMAL,False,No Anomaly
2026-08-02 19:09:56.984909,C03,Kisumu Depot,3e799f13-c949-47e9-8d10-b9769f51b29f,SNS-61889,10473,10458,44.11,29.14,541386.08,15,NORMAL,False,No Anomaly
2026-08-02 19:14:56.984909,B07,Kisumu Depot,588833f4-ca81-40ae-8ee9-19fae906eea2,SNS-86023,10398,10395,43.94,30.44,523561.57,3,NORMAL,False,No Anomaly
2026-08-02 19:19:56.984909,B08,Kisumu Depot,f3f6eca0-0b11-4037-a7dc-87ad6dfb6564,SNS-98637,10387,10366,44.22,25.15,712802.56,21,NORMAL,False,No Anomaly
2026-08-02 19:24:56.984909,C03,Mombasa Terminal,862a06fb-b661-4978-9023-cfc6afcb9700,SNS-35716,10350,10349,40.67,25.2,895401.92,1,NORMAL,False,No Anomaly
2026-08-02 19:29:56.984909,D14,Kisumu Depot,c44883f6-8b3f-492e-9fc8-bc15a81c961d,SNS-41399,9986,9644,41.78,26.55,760021.76,342,ALERT,True,Illegal Tapping
2026-08-02 19:34:56.984909,C03,Kisumu Depot,80939475-161d-48f0-89ba-274e783da9b1,SNS-65189,10401,10400,40.77,28.71,580747.87,1,NORMAL,False,No Anomaly
2026-08-02 19:39:56.984909,A12,Kisumu Depot,31656f0a-a4c2-45f9-9d79-99f7d6e72b68,SNS-78349,10488,10474,44.57,25.48,685683.17,14,NORMAL,False,No Anomaly
2026-08-02 19:44:56.984909,A13,Nakuru Depot,812b430b-1793-4958-93fd-27e4ee1602bc,SNS-97820,10392,10385,41.11,30.36,793458.42,7,NORMAL,False,No Anomaly
2026-08-02 19:49:56.984909,C03,Nairobi Terminal,734bb908-20c7-4c69-8ee3-ac355e2d1219,SNS-72809,9923,9913,40.79,24.81,605883.72,10,NORMAL,False,No Anomaly
2026-08-02 19:54:56.984909,A12,Nakuru Depot,5a9d00bd-c0dd-4444-8d42-19c1998766b7,SNS-99511,9577,9551,40.48,25.45,759593.25,26,NORMAL,False,No Anomaly
2026-08-02 19:59:56.984909,B08,Nakuru Depot,dcd5f92f-e144-4c3c-9c40-a1d6041f8f7a,SNS-04799,9941,9935,41.31,26.74,510662.79,6,NORMAL,False,No Anomaly
2026-08-02 20:04:56.984909,B08,Kisumu Depot,e588d201-44ba-4d24-b564-3af42a2ffac8,SNS-87272,10316,10316,41.54,31.32,705309.76,0,NORMAL,False,No Anomaly
2026-08-02 20:09:56.984909,D14,Eldoret Depot,6143f3c6-1f0b-46c5-a9d9-c3675f82de69,SNS-50816,10115,10103,40.37,30.2,515797.27,12,NORMAL,False,No Anomaly
2026-08-02 20:14:56.984909,B08,Eldoret Depot,0932d726-fd7f-4f30-bf67-7698dc7af53e,SNS-67323,10478,10451,40.44,25.25,664716.52,27,NORMAL,False,No Anomaly
2026-08-02 20:19:56.984909,C03,Kisumu Depot,118c5b03-c2f2-4075-b9bb-7e262032b5eb,SNS-96323,9813,9790,44.88,30.65,786316.67,23,NORMAL,False,No Anomaly
2026-08-02 20:24:56.984909,C03,Nakuru Depot,cf5c236a-d459-4c6d-872a-cc74caba6dd3,SNS-27477,9978,9948,42.92,29.61,763322.08,30,NORMAL,False,No Anomaly
2026-08-02 20:29:56.984909,B07,Nakuru Depot,cf46c769-e304-41ad-9be3-ca30b84195d9,SNS-09062,9940,9927,41.72,29.43,515680.25,13,NORMAL,False,No Anomaly
2026-08-02 20:34:56.984909,B08,Nakuru Depot,97f94097-fc49-46ec-a4c6-1572357a2990,SNS-71120,10128,10116,43.26,31.13,727647.62,12,NORMAL,False,No Anomaly
2026-08-02 20:39:56.984909,D14,Eldoret Depot,f15bbb3f-903b-4123-8c1b-d0947eddc6b1,SNS-68803,9571,9550,44.19,27.49,701744.54,21,NORMAL,False,No Anomaly
2026-08-02 20:44:56.984909,B07,Nairobi Terminal,abf590cf-ca79-43d7-9ad0-43204fe03485,SNS-81672,9682,9670,41.1,30.46,897023.46,12,NORMAL,False,No Anomaly
2026-08-02 20:49:56.984909,B07,Mombasa Terminal,54781870-e479-4543-b567-5601b221c107,SNS-46793,9849,9849,40.65,27.93,756038.52,0,NORMAL,False,No Anomaly
2026-08-02 20:54:56.984909,B08,Kisumu Depot,47d19a73-4aee-4c4c-a6ce-68d5fc7d8e4f,SNS-44393,9535,9533,42.03,31.86,555721.27,2,NORMAL,False,No Anomaly
